product_id,product_name,category,sub_category,brand,unit,mrp,selling_price,discount_pct,shelf_life_days
PR00255,Lays Mixture 5g,Snacks & Branded Foods,Mixture,Lays,g,1169.1,993.73,15,7
PR00256,Tata Sampann Salt 750kg,Staples & Grains,Salt,Tata Sampann,kg,688.92,654.47,5,193
PR00257,Drools Cat Food 2kg,Pet Care,Cat Food,Drools,kg,864.41,777.97,10,203
PR00258,Organic Spinach 1pack,Fruits & Vegetables,Spinach,Organic,pack,911.62,638.13,30,289
PR00259,Pedigree Cat Food 100kg,Pet Care,Cat Food,Pedigree,kg,977.23,879.51,10,37
PR00260,Pepsi Mineral Water 10L,Beverages,Mineral Water,Pepsi,L,669.59,602.63,10,126
PR00261,Nestle Cheese Slices 750L,Dairy & Bakery,Cheese Slices,Nestle,L,462.78,323.95,30,145
PR00262,Mother Dairy Paneer 750pack,Dairy & Bakery,Paneer,Mother Dairy,pack,868.56,694.85,20,264
PR00263,Lizol Dishwash Gel 1pack,Household Care,Dishwash Gel,Lizol,pack,1184.13,1124.92,5,265
PR00264,Coca-Cola Coffee 10L,Beverages,Coffee,Coca-Cola,L,251.85,251.85,0,310
PR00265,Coca-Cola Coffee 100L,Beverages,Coffee,Coca-Cola,L,890.42,890.42,0,58
PR00266,Godrej Yummiez Frozen Peas 10pack,Frozen Food,Frozen Peas,Godrej Yummiez,pack,107.95,97.16,10,57
PR00267,Coca-Cola Tea 10L,Beverages,Tea,Coca-Cola,L,1069.65,1069.65,0,308
PR00268,Licious Chicken Breast 5kg,Meat & Seafood,Chicken Breast,Licious,kg,669.94,636.44,5,183
PR00269,Bisleri Coffee 2L,Beverages,Coffee,Bisleri,L,138.15,124.34,10,10
PR00270,Licious Fish Fillet 200g,Meat & Seafood,Fish Fillet,Licious,g,1109.29,1109.29,0,190
PR00271,Classmate Notebook 750pack,Stationery & Books,Notebook,Classmate,pack,984.09,885.68,10,253
PR00272,Harpic Dishwash Gel 1000ml,Household Care,Dishwash Gel,Harpic,ml,214.85,193.36,10,91
PR00273,Camlin Geometry Box 10set,Stationery & Books,Geometry Box,Camlin,set,633.85,570.46,10,305
PR00274,Zappfresh Chicken Breast 750kg,Meat & Seafood,Chicken Breast,Zappfresh,kg,1668.24,1668.24,0,343
PR00275,Tata Tea Soft Drink 1000L,Beverages,Soft Drink,Tata Tea,L,525.02,420.02,20,198
PR00276,Patanjali Soap 1000ml,Personal Care,Soap,Patanjali,ml,543.84,489.46,10,329
PR00277,Haldiram's Namkeen 200pack,Snacks & Branded Foods,Namkeen,Haldiram's,pack,190.31,180.79,5,216
PR00278,Classmate Geometry Box 100pack,Stationery & Books,Geometry Box,Classmate,pack,721.04,648.94,10,27
PR00279,Britannia Cake 200pack,Dairy & Bakery,Cake,Britannia,pack,312.48,281.23,10,216
PR00280,Bingo Biscuits 250pack,Snacks & Branded Foods,Biscuits,Bingo,pack,237.24,225.38,5,106
PR00281,Vim Detergent Powder 250pack,Household Care,Detergent Powder,Vim,pack,121.59,109.43,10,342
PR00282,Aashirvaad Salt 2kg,Staples & Grains,Salt,Aashirvaad,kg,734.76,734.76,0,67
PR00283,Farm Banana 2pack,Fruits & Vegetables,Banana,Farm,pack,1143.94,1143.94,0,36
PR00284,Tata Sampann Toor Dal 2kg,Staples & Grains,Toor Dal,Tata Sampann,kg,506.62,481.29,5,48
PR00285,Fresh Banana 250kg,Fruits & Vegetables,Banana,Fresh,kg,1028.22,1028.22,0,207
PR00286,ITC Master Chef Chicken Nuggets 200pack,Frozen Food,Chicken Nuggets,ITC Master Chef,pack,904.94,633.46,30,358
PR00287,Organic Cucumber 1g,Fruits & Vegetables,Cucumber,Organic,g,754.95,679.46,10,280
PR00288,Tata Sampann Salt 200L,Staples & Grains,Salt,Tata Sampann,L,609.42,609.42,0,284
PR00289,Dove Shampoo 500ml,Personal Care,Shampoo,Dove,ml,406.74,284.72,30,84
PR00290,Licious Prawns 5kg,Meat & Seafood,Prawns,Licious,kg,1682.82,1682.82,0,211
PR00291,Farm Apple 10pack,Fruits & Vegetables,Apple,Farm,pack,339.87,288.89,15,324
PR00292,India Gate Sunflower Oil 2L,Staples & Grains,Sunflower Oil,India Gate,L,337.89,337.89,0,302
PR00293,Amul Butter 2g,Dairy & Bakery,Butter,Amul,g,579.02,463.22,20,96
PR00294,Kurkure Namkeen 10g,Snacks & Branded Foods,Namkeen,Kurkure,g,259.65,259.65,0,81
PR00295,McCain Chicken Nuggets 5pack,Frozen Food,Chicken Nuggets,McCain,pack,405.89,405.89,0,334
PR00296,Godrej Yummiez Frozen Peas 2pack,Frozen Food,Frozen Peas,Godrej Yummiez,pack,271.73,271.73,0,300
PR00297,India Gate Toor Dal 200kg,Staples & Grains,Toor Dal,India Gate,kg,15.89,15.89,0,39
PR00298,Harpic Dishwash Gel 500kg,Household Care,Dishwash Gel,Harpic,kg,761.2,608.96,20,89
PR00299,India Gate Atta 10L,Staples & Grains,Atta,India Gate,L,686.66,686.66,0,300
PR00300,McCain Paratha 500g,Frozen Food,Paratha,McCain,g,530.98,504.43,5,308
PR00301,Camlin Sketch Pens 1000set,Stationery & Books,Sketch Pens,Camlin,set,892.5,847.88,5,13
PR00302,Britannia Toned Milk 5L,Dairy & Bakery,Toned Milk,Britannia,L,287.01,287.01,0,12
PR00303,Mother Dairy Cheese Slices 250L,Dairy & Bakery,Cheese Slices,Mother Dairy,L,423.37,423.37,0,43
PR00304,Organic Potato 2kg,Fruits & Vegetables,Potato,Organic,kg,843.77,717.2,15,90
PR00305,Cello Notebook 100set,Stationery & Books,Notebook,Cello,set,868.5,694.8,20,71
PR00306,Organic Potato 5kg,Fruits & Vegetables,Potato,Organic,kg,132.63,126.0,5,6
PR00307,Fortune Atta 500L,Staples & Grains,Atta,Fortune,L,929.65,883.17,5,226
PR00308,McCain Frozen Peas 1000pack,Frozen Food,Frozen Peas,McCain,pack,850.33,595.23,30,161
PR00309,Vim Toilet Cleaner 2ml,Household Care,Toilet Cleaner,Vim,ml,912.18,775.35,15,174
PR00310,McCain Chicken Nuggets 500g,Frozen Food,Chicken Nuggets,McCain,g,135.93,108.74,20,51
PR00311,Nivea Body Lotion 2ml,Personal Care,Body Lotion,Nivea,ml,224.15,224.15,0,329
PR00312,Amul Toned Milk 10pack,Dairy & Bakery,Toned Milk,Amul,pack,606.68,606.68,0,225
PR00313,Pepsi Tea 5ml,Beverages,Tea,Pepsi,ml,438.78,394.9,10,29
PR00314,Lizol Floor Cleaner 100pack,Household Care,Floor Cleaner,Lizol,pack,91.16,82.04,10,223
PR00315,Haldiram's Namkeen 100pack,Snacks & Branded Foods,Namkeen,Haldiram's,pack,306.68,306.68,0,73
PR00316,Farm Apple 250pack,Fruits & Vegetables,Apple,Farm,pack,710.99,497.69,30,39
PR00317,Amul Butter 1pack,Dairy & Bakery,Butter,Amul,pack,109.78,93.31,15,179
PR00318,Classmate Geometry Box 500pack,Stationery & Books,Geometry Box,Classmate,pack,706.08,706.08,0,332
PR00319,Lays Potato Chips 1pack,Snacks & Branded Foods,Potato Chips,Lays,pack,215.78,215.78,0,33
PR00320,Vim Dishwash Gel 1000kg,Household Care,Dishwash Gel,Vim,kg,630.93,630.93,0,82
PR00321,Patanjali Toothpaste 1000ml,Personal Care,Toothpaste,Patanjali,ml,181.09,126.76,30,323
PR00322,Godrej Yummiez French Fries 5pack,Frozen Food,French Fries,Godrej Yummiez,pack,920.63,782.54,15,110
PR00323,Nestle Butter 100pack,Dairy & Bakery,Butter,Nestle,pack,125.68,119.4,5,363
PR00324,Fortune Sugar 5kg,Staples & Grains,Sugar,Fortune,kg,57.84,52.06,10,53
PR00325,India Gate Basmati Rice 2kg,Staples & Grains,Basmati Rice,India Gate,kg,111.25,94.56,15,240
PR00326,Pepsi Juice 5ml,Beverages,Juice,Pepsi,ml,1032.88,929.59,10,216
PR00327,Harpic Floor Cleaner 500ml,Household Care,Floor Cleaner,Harpic,ml,572.14,572.14,0,214
PR00328,Zappfresh Chicken Breast 1kg,Meat & Seafood,Chicken Breast,Zappfresh,kg,506.69,456.02,10,84
PR00329,Tata Tea Coffee 200ml,Beverages,Coffee,Tata Tea,ml,475.84,475.84,0,231
PR00330,Fortune Salt 10kg,Staples & Grains,Salt,Fortune,kg,666.92,666.92,0,104
PR00331,Lays Nachos 1pack,Snacks & Branded Foods,Nachos,Lays,pack,910.57,865.04,5,271
PR00332,Coca-Cola Mineral Water 1ml,Beverages,Mineral Water,Coca-Cola,ml,93.41,79.4,15,231
PR00333,Amul Cheese Slices 500L,Dairy & Bakery,Cheese Slices,Amul,L,773.93,619.14,20,340
PR00334,Aashirvaad Atta 1000kg,Staples & Grains,Atta,Aashirvaad,kg,640.46,576.41,10,131
PR00335,Fortune Sugar 500L,Staples & Grains,Sugar,Fortune,L,806.28,806.28,0,35
PR00336,Real Soft Drink 2L,Beverages,Soft Drink,Real,L,518.56,388.92,25,344
PR00337,ITC Potato Chips 2g,Snacks & Branded Foods,Potato Chips,ITC,g,678.43,610.59,10,89
PR00338,Organic Apple 5kg,Fruits & Vegetables,Apple,Organic,kg,819.59,819.59,0,144
PR00339,Tata Sampann Basmati Rice 10kg,Staples & Grains,Basmati Rice,Tata Sampann,kg,358.09,358.09,0,186
PR00340,India Gate Atta 1000kg,Staples & Grains,Atta,India Gate,kg,913.3,913.3,0,192
PR00341,Organic Banana 750pack,Fruits & Vegetables,Banana,Organic,pack,612.34,551.11,10,146
PR00342,Farm Mango 1pack,Fruits & Vegetables,Mango,Farm,pack,424.54,360.86,15,31
PR00343,Organic Potato 250pack,Fruits & Vegetables,Potato,Organic,pack,898.67,718.94,20,78
PR00344,Drools Pet Shampoo 5g,Pet Care,Pet Shampoo,Drools,g,988.24,938.83,5,104
PR00345,India Gate Sugar 750kg,Staples & Grains,Sugar,India Gate,kg,797.25,797.25,0,361
PR00346,Organic Onion 1000kg,Fruits & Vegetables,Onion,Organic,kg,1189.63,1189.63,0,226
PR00347,Himalaya Baby Diapers 2ml,Baby Care,Diapers,Himalaya Baby,ml,60.03,54.03,10,21
PR00348,ITC Namkeen 10g,Snacks & Branded Foods,Namkeen,ITC,g,380.05,361.05,5,58
PR00349,ITC Master Chef Frozen Peas 200pack,Frozen Food,Frozen Peas,ITC Master Chef,pack,142.26,142.26,0,329
PR00350,Vim Floor Cleaner 500ml,Household Care,Floor Cleaner,Vim,ml,341.76,307.58,10,12
PR00351,Fresh Cucumber 200kg,Fruits & Vegetables,Cucumber,Fresh,kg,431.0,431.0,0,10
PR00352,ITC Potato Chips 2g,Snacks & Branded Foods,Potato Chips,ITC,g,1175.87,1175.87,0,358
PR00353,Real Coffee 1000L,Beverages,Coffee,Real,L,292.19,262.97,10,281
PR00354,Amul Curd 750L,Dairy & Bakery,Curd,Amul,L,618.18,618.18,0,37
PR00355,Licious Chicken Breast 100kg,Meat & Seafood,Chicken Breast,Licious,kg,1025.57,974.29,5,291
PR00356,Harpic Toilet Cleaner 2kg,Household Care,Toilet Cleaner,Harpic,kg,616.01,616.01,0,26
PR00357,Kurkure Potato Chips 1000pack,Snacks & Branded Foods,Potato Chips,Kurkure,pack,892.4,803.16,10,192
PR00358,Dove Shampoo 200g,Personal Care,Shampoo,Dove,g,640.9,640.9,0,307
PR00359,Fresh To Home Fish Fillet 1000g,Meat & Seafood,Fish Fillet,Fresh To Home,g,490.02,490.02,0,85
PR00360,Mother Dairy Curd 1pack,Dairy & Bakery,Curd,Mother Dairy,pack,257.92,257.92,0,174
PR00361,Godrej Yummiez Paratha 500g,Frozen Food,Paratha,Godrej Yummiez,g,639.2,575.28,10,91
PR00362,Classmate Sketch Pens 200pack,Stationery & Books,Sketch Pens,Classmate,pack,544.7,544.7,0,208
PR00363,Himalaya Shampoo 1000ml,Personal Care,Shampoo,Himalaya,ml,305.89,290.6,5,151
PR00364,Himalaya Baby Baby Wipes 200pack,Baby Care,Baby Wipes,Himalaya Baby,pack,74.94,71.19,5,267
PR00365,Patanjali Toothpaste 2ml,Personal Care,Toothpaste,Patanjali,ml,311.45,264.73,15,92
PR00366,Mother Dairy Butter 250L,Dairy & Bakery,Butter,Mother Dairy,L,1067.87,1067.87,0,174
PR00367,Pepsi Tea 1000ml,Beverages,Tea,Pepsi,ml,844.2,759.78,10,347
PR00368,Tata Sampann Sunflower Oil 200kg,Staples & Grains,Sunflower Oil,Tata Sampann,kg,266.28,252.97,5,338
PR00369,Johnson's Diapers 10pack,Baby Care,Diapers,Johnson's,pack,1297.88,973.41,25,162
PR00370,McCain Frozen Peas 250g,Frozen Food,Frozen Peas,McCain,g,801.05,560.73,30,56
PR00371,Godrej Yummiez Chicken Nuggets 250pack,Frozen Food,Chicken Nuggets,Godrej Yummiez,pack,915.7,824.13,10,101
PR00372,Fresh To Home Mutton Curry Cut 1000g,Meat & Seafood,Mutton Curry Cut,Fresh To Home,g,481.59,,0,107
PR00373,Classmate Notebook 500set,Stationery & Books,Notebook,Classmate,set,1183.69,1065.32,10,142
PR00374,Nivea Soap 100ml,Personal Care,Soap,Nivea,ml,156.16,156.16,0,112
PR00375,Nivea Toothpaste 250ml,Personal Care,Toothpaste,Nivea,ml,606.44,485.15,20,114
PR00376,Pepsi Mineral Water 1ml,Beverages,Mineral Water,Pepsi,ml,610.48,579.96,5,267
PR00377,Lizol Dishwash Gel 500pack,Household Care,Dishwash Gel,Lizol,pack,626.11,532.19,15,72
PR00378,Mother Dairy Butter 500pack,Dairy & Bakery,Butter,Mother Dairy,pack,1172.87,1055.58,10,119
PR00379,ITC Master Chef Frozen Peas 100pack,Frozen Food,Frozen Peas,ITC Master Chef,pack,820.73,697.62,15,1
PR00380,Tata Tea Mineral Water 500ml,Beverages,Mineral Water,Tata Tea,ml,357.0,339.15,5,267
PR00381,ITC Master Chef Frozen Peas 10g,Frozen Food,Frozen Peas,ITC Master Chef,g,314.61,251.69,20,73
PR00382,Amul Paneer 5g,Dairy & Bakery,Paneer,Amul,g,844.58,844.58,0,107
PR00383,Lays Potato Chips 750g,Snacks & Branded Foods,Potato Chips,Lays,g,1044.92,940.43,10,357
PR00384,Tata Tea Coffee 5L,Beverages,Coffee,Tata Tea,L,1141.14,1141.14,0,16
PR00385,Himalaya Baby Baby Wipes 1pack,Baby Care,Baby Wipes,Himalaya Baby,pack,1990.07,1691.56,15,58
PR00386,Mother Dairy Paneer 750g,Dairy & Bakery,Paneer,Mother Dairy,g,1130.98,1074.43,5,52
PR00387,Fresh Onion 5g,Fruits & Vegetables,Onion,Fresh,g,1141.66,1084.58,5,228
PR00388,Bisleri Tea 5L,Beverages,Tea,Bisleri,L,358.68,340.75,5,170
PR00389,India Gate Sunflower Oil 100kg,Staples & Grains,Sunflower Oil,India Gate,kg,310.14,294.63,5,278
PR00390,Surf Excel Toilet Cleaner 5pack,Household Care,Toilet Cleaner,Surf Excel,pack,873.87,655.4,25,81
PR00391,Godrej Yummiez Paratha 750pack,Frozen Food,Paratha,Godrej Yummiez,pack,384.13,384.13,0,314
PR00392,ITC Biscuits 1000g,Snacks & Branded Foods,Biscuits,ITC,g,1025.05,820.04,20,109
PR00393,Organic Spinach 10kg,Fruits & Vegetables,Spinach,Organic,kg,174.13,130.6,25,117
PR00394,Bingo Biscuits 200pack,Snacks & Branded Foods,Biscuits,Bingo,pack,593.96,593.96,0,37
PR00395,Pepsi Mineral Water 1000ml,Beverages,Mineral Water,Pepsi,ml,268.02,227.82,15,281
PR00396,Tata Sampann Salt 100kg,Staples & Grains,Salt,Tata Sampann,kg,1197.05,1017.49,15,181
PR00397,Fresh Capsicum 750pack,Fruits & Vegetables,Capsicum,Fresh,pack,752.63,639.74,15,87
PR00398,Colgate Toothpaste 750ml,Personal Care,Toothpaste,Colgate,ml,505.75,429.89,15,100
PR00399,Haldiram's Mixture 1g,Snacks & Branded Foods,Mixture,Haldiram's,g,503.7,478.52,5,265
PR00400,ITC Master Chef French Fries 750g,Frozen Food,French Fries,ITC Master Chef,g,710.0,674.5,5,303
PR00401,Fresh Cucumber 100kg,Fruits & Vegetables,Cucumber,Fresh,kg,1008.17,856.94,15,313
PR00402,Zappfresh Prawns 200kg,Meat & Seafood,Prawns,Zappfresh,kg,829.49,829.49,0,183
PR00403,Himalaya Baby Baby Lotion 5pack,Baby Care,Baby Lotion,Himalaya Baby,pack,890.78,757.16,15,59
PR00404,Himalaya Face Wash 200ml,Personal Care,Face Wash,Himalaya,ml,894.72,984.1920000000001,0,139
PR00405,Kurkure Mixture 200g,Snacks & Branded Foods,Mixture,Kurkure,g,1041.16,989.1,5,351
PR00406,Amul Cheese Slices 500L,Dairy & Bakery,Cheese Slices,Amul,L,111.68,106.1,5,127
PR00407,Fresh Spinach 1000pack,Fruits & Vegetables,Spinach,Fresh,pack,738.53,738.53,0,148
PR00408,Britannia Butter 750g,Dairy & Bakery,Butter,Britannia,g,284.3,227.44,20,323
PR00409,ITC Master Chef Frozen Peas 1000g,Frozen Food,Frozen Peas,ITC Master Chef,g,185.99,185.99,0,285
PR00410,Camlin Geometry Box 250set,Stationery & Books,Geometry Box,Camlin,set,766.13,651.21,15,152
PR00411,Britannia Bread 1000g,Dairy & Bakery,Bread,Britannia,g,206.43,206.43,0,103
PR00412,Aashirvaad Sunflower Oil 5kg,Staples & Grains,Sunflower Oil,Aashirvaad,kg,44.85,42.61,5,323
PR00413,Vim Toilet Cleaner 100pack,Household Care,Toilet Cleaner,Vim,pack,1149.85,1149.85,0,120
PR00414,ITC Master Chef French Fries 2pack,Frozen Food,French Fries,ITC Master Chef,pack,559.99,531.99,5,328
PR00415,Britannia Curd 5pack,Dairy & Bakery,Curd,Britannia,pack,978.56,978.56,0,67
PR00416,Camlin Geometry Box 750pack,Stationery & Books,Geometry Box,Camlin,pack,656.75,656.75,0,115
PR00417,Camlin Pen Set 100set,Stationery & Books,Pen Set,Camlin,set,234.17,199.04,15,218
PR00418,Surf Excel Floor Cleaner 200ml,Household Care,Floor Cleaner,Surf Excel,ml,509.55,484.07,5,296
PR00419,Tata Sampann Sugar 1000L,Staples & Grains,Sugar,Tata Sampann,L,415.38,394.61,5,255
PR00420,Himalaya Shampoo 2ml,Personal Care,Shampoo,Himalaya,ml,1082.79,757.95,30,255
PR00421,Harpic Detergent Powder 100ml,Household Care,Detergent Powder,Harpic,ml,1108.63,831.47,25,284
PR00422,Godrej Yummiez French Fries 500g,Frozen Food,French Fries,Godrej Yummiez,g,258.94,258.94,0,266
PR00423,Mother Dairy Curd 1g,Dairy & Bakery,Curd,Mother Dairy,g,924.64,878.41,5,194
PR00424,Lays Mixture 200g,Snacks & Branded Foods,Mixture,Lays,g,976.24,927.43,5,362
PR00425,Fresh Onion 500g,Fruits & Vegetables,Onion,Fresh,g,923.8,877.61,5,196
PR00426,Classmate Pen Set 500set,Stationery & Books,Pen Set,Classmate,set,975.79,829.42,15,352
PR00427,Godrej Yummiez Paratha 750pack,Frozen Food,Paratha,Godrej Yummiez,pack,994.82,696.37,30,218
PR00428,McCain Frozen Peas 1g,Frozen Food,Frozen Peas,McCain,g,293.56,234.85,20,345
PR00429,Mother Dairy Toned Milk 1000L,Dairy & Bakery,Toned Milk,Mother Dairy,L,388.85,330.52,15,94
PR00430,Bingo Mixture 1000pack,Snacks & Branded Foods,Mixture,Bingo,pack,708.08,708.08,0,344
PR00431,Cello Sketch Pens 500set,Stationery & Books,Sketch Pens,Cello,set,558.79,558.79,0,285
PR00432,Mother Dairy Toned Milk 1pack,Dairy & Bakery,Toned Milk,Mother Dairy,pack,876.48,657.36,25,331
PR00433,Godrej Yummiez Chicken Nuggets 1000pack,Frozen Food,Chicken Nuggets,Godrej Yummiez,pack,1128.34,1071.92,5,80
PR00434,Bisleri Mineral Water 10ml,Beverages,Mineral Water,Bisleri,ml,197.05,157.64,20,331
PR00435,Colgate Toothpaste 5g,Personal Care,Toothpaste,Colgate,g,316.78,300.94,5,83
PR00436,Organic Tomato 10pack,Fruits & Vegetables,Tomato,Organic,pack,1058.62,846.9,20,302
PR00437,Whiskas Dog Food 200kg,Pet Care,Dog Food,Whiskas,kg,442.4,353.92,20,93
PR00438,Godrej Yummiez Chicken Nuggets 5pack,Frozen Food,Chicken Nuggets,Godrej Yummiez,pack,1048.91,996.46,5,304
PR00439,Farm Potato 1000kg,Fruits & Vegetables,Potato,Farm,kg,110.43,110.43,0,58
PR00440,Drools Dog Food 250g,Pet Care,Dog Food,Drools,g,970.71,970.71,0,339
PR00441,Haldiram's Potato Chips 750g,Snacks & Branded Foods,Potato Chips,Haldiram's,g,1125.06,1125.06,0,134
PR00442,Tata Tea Mineral Water 200ml,Beverages,Mineral Water,Tata Tea,ml,688.8,619.92,10,239
PR00443,Drools Pet Shampoo 750kg,Pet Care,Pet Shampoo,Drools,kg,956.99,909.14,5,145
PR00444,ITC Master Chef Frozen Peas 100g,Frozen Food,Frozen Peas,ITC Master Chef,g,702.86,632.57,10,282
PR00445,Britannia Cake 500pack,Dairy & Bakery,Cake,Britannia,pack,762.9,648.46,15,218
PR00446,Himalaya Body Lotion 500g,Personal Care,Body Lotion,Himalaya,g,859.95,859.95,0,250
PR00447,Real Coffee 2L,Beverages,Coffee,Real,L,378.72,340.85,10,101
PR00448,India Gate Basmati Rice 750L,Staples & Grains,Basmati Rice,India Gate,L,812.53,812.53,0,160
PR00449,Patanjali Toothpaste 750g,Personal Care,Toothpaste,Patanjali,g,1149.88,1149.88,0,22
PR00450,Fortune Toor Dal 2L,Staples & Grains,Toor Dal,Fortune,L,1110.42,999.38,10,159
PR00451,Tata Sampann Atta 1kg,Staples & Grains,Atta,Tata Sampann,kg,150.89,128.26,15,280
PR00452,Bisleri Tea 200L,Beverages,Tea,Bisleri,L,198.8,198.8,0,270
PR00453,Britannia Cheese Slices 5L,Dairy & Bakery,Cheese Slices,Britannia,L,990.15,841.63,15,220
PR00454,Dove Toothpaste 1000g,Personal Care,Toothpaste,Dove,g,542.73,542.73,0,73
PR00455,Nivea Toothpaste 10g,Personal Care,Toothpaste,Nivea,g,147.37,125.26,15,333
PR00456,Colgate Soap 5ml,Personal Care,Soap,Colgate,ml,1013.9,963.2,5,77
PR00457,Real Coffee 1L,Beverages,Coffee,Real,L,169.11,169.11,0,199
PR00458,Johnson's Baby Lotion 750pack,Baby Care,Baby Lotion,Johnson's,pack,1468.24,1468.24,0,179
PR00459,Drools Dog Food 500g,Pet Care,Dog Food,Drools,g,937.76,937.76,0,306
PR00460,Amul Toned Milk 1000L,Dairy & Bakery,Toned Milk,Amul,L,692.24,588.4,15,226
PR00461,Amul Bread 200g,Dairy & Bakery,Bread,Amul,g,89.4,75.99,15,102
PR00462,Whiskas Dog Food 1kg,Pet Care,Dog Food,Whiskas,kg,816.66,816.66,0,139
PR00463,Nestle Bread 750L,Dairy & Bakery,Bread,Nestle,L,1086.01,1086.01,0,19
PR00464,Mother Dairy Toned Milk 5pack,Dairy & Bakery,Toned Milk,Mother Dairy,pack,827.67,744.9,10,86
PR00465,Dove Toothpaste 2g,Personal Care,Toothpaste,Dove,g,318.28,318.28,0,353
PR00466,Fortune Sunflower Oil 2L,Staples & Grains,Sunflower Oil,Fortune,L,41.04,34.88,15,88
PR00467,Cello Notebook 5pack,Stationery & Books,Notebook,Cello,pack,1147.21,803.05,30,243
PR00468,Zappfresh Chicken Breast 1g,Meat & Seafood,Chicken Breast,Zappfresh,g,1779.06,1334.3,25,149
PR00469,Harpic Dishwash Gel 5kg,Household Care,Dishwash Gel,Harpic,kg,35.78,35.78,0,223
PR00470,ITC Biscuits 750g,Snacks & Branded Foods,Biscuits,ITC,g,589.82,560.33,5,14
PR00471,Mother Dairy Curd 200L,Dairy & Bakery,Curd,Mother Dairy,L,651.26,553.57,15,364
PR00472,Organic Potato 200pack,Fruits & Vegetables,Potato,Organic,pack,323.36,242.52,25,128
PR00473,Pepsi Soft Drink 2L,Beverages,Soft Drink,Pepsi,L,263.04,236.74,10,149
PR00474,Pedigree Dog Food 5kg,Pet Care,Dog Food,Pedigree,kg,354.65,354.65,0,247
PR00475,Tata Sampann Atta 100kg,Staples & Grains,Atta,Tata Sampann,kg,56.99,54.14,5,210
PR00476,Licious Fish Fillet 1kg,Meat & Seafood,Fish Fillet,Licious,kg,181.04,135.78,25,118
PR00477,Mother Dairy Butter 10g,Dairy & Bakery,Butter,Mother Dairy,g,687.3,652.93,5,306
PR00478,Dove Soap 250g,Personal Care,Soap,Dove,g,972.39,923.77,5,9
PR00479,ITC Master Chef Frozen Peas 2g,Frozen Food,Frozen Peas,ITC Master Chef,g,651.58,521.26,20,109
PR00480,Bisleri Coffee 1000L,Beverages,Coffee,Bisleri,L,879.3,879.3,0,358
PR00481,Haldiram's Potato Chips 200g,Snacks & Branded Foods,Potato Chips,Haldiram's,g,503.6,478.42,5,224
PR00482,Patanjali Face Wash 10ml,Personal Care,Face Wash,Patanjali,ml,236.01,188.81,20,278
PR00483,Himalaya Baby Diapers 5pack,Baby Care,Diapers,Himalaya Baby,pack,878.21,878.21,0,245
PR00484,Johnson's Diapers 10pack,Baby Care,Diapers,Johnson's,pack,1731.43,1644.86,5,332
PR00485,Zappfresh Chicken Breast 750kg,Meat & Seafood,Chicken Breast,Zappfresh,kg,1788.05,1609.24,10,195
PR00486,Nestle Curd 1000pack,Dairy & Bakery,Curd,Nestle,pack,193.34,193.34,0,128
PR00487,Himalaya Soap 250ml,Personal Care,Soap,Himalaya,ml,376.51,376.51,0,352
PR00488,Bingo Potato Chips 1000pack,Snacks & Branded Foods,Potato Chips,Bingo,pack,1053.23,895.25,15,183
PR00489,Lays Nachos 100pack,Snacks & Branded Foods,Nachos,Lays,pack,1096.82,1096.82,0,336
PR00490,Tata Tea Soft Drink 5L,Beverages,Soft Drink,Tata Tea,L,389.64,311.71,20,44
PR00491,Godrej Yummiez Chicken Nuggets 100pack,Frozen Food,Chicken Nuggets,Godrej Yummiez,pack,923.17,646.22,30,92
PR00492,Britannia Toned Milk 200pack,Dairy & Bakery,Toned Milk,Britannia,pack,285.77,228.62,20,335
PR00493,Fresh To Home Fish Fillet 200kg,Meat & Seafood,Fish Fillet,Fresh To Home,kg,1465.36,1318.82,10,235
PR00494,Kurkure Potato Chips 100g,Snacks & Branded Foods,Potato Chips,Kurkure,g,294.35,264.92,10,127
PR00495,Pepsi Coffee 1000ml,Beverages,Coffee,Pepsi,ml,742.42,631.06,15,219
PR00496,Britannia Paneer 250L,Dairy & Bakery,Paneer,Britannia,L,66.93,50.2,25,5
PR00497,Haldiram's Potato Chips 250pack,Snacks & Branded Foods,Potato Chips,Haldiram's,pack,619.51,588.53,5,201
PR00498,Fresh Spinach 750pack,Fruits & Vegetables,Spinach,Fresh,pack,714.31,678.59,5,303
PR00499,Nestle Curd 1g,Dairy & Bakery,Curd,Nestle,g,1184.37,947.5,20,274
PR00500,Britannia Cake 750pack,Dairy & Bakery,Cake,Britannia,pack,608.55,517.27,15,281
PR00501,Nestle Cake 1000pack,Dairy & Bakery,Cake,Nestle,pack,665.88,599.29,10,234
